user,n_deposit,n_borrow,n_repay,n_redeem,n_liquidation,n_total,liquidated,repay_ratio,liquidation_ratio,wallet_age,tx_frequency,time_variance,net_deposit,net_borrow,utilization,avg_tx_size,credit_score
0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,3,1,0,0,0,4,0,0.0,0.0,0.013402777777777777,298.4455958549223,141344.0,3.1471165391082942e+19,1.0478964560687815e+19,0.33297033746506666,1.0487532487942689e+19,53.30989386828065
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,1,1,1,1,0,4,0,1.0,0.0,0.000925925925925926,4320.0,22.222222222222218,0.0,0.0,0.0,4.797749075958769e+21,82.06429330712376
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,10,4,3,12,0,29,0,0.75,0.0,86.06628472222222,0.33694959755259696,309185072528.963,7.335312962580574e+22,19460139290.976517,2.6529391984020286e-13,2.529418263072094e+21,161.08996215631407
0x04a6b171582bf89567aa91780db5ad2479fc383c,2,1,0,0,0,3,0,0.0,0.0,0.01037037037037037,289.2857142857143,174724.0,5.896048931968108e+18,2.948024485389229e+18,0.5000000032912169,2.9480244724524457e+18,56.42848304842704
0x04a72dd82489175d80e1c165e1aba1771955a0f0,7,3,3,8,0,21,0,1.0,0.0,25.957974537037035,0.8089999460488352,113160174031.24751,0.0,9.188048884411557e+19,0.0,3.916384139308491e+21,67.83050668200258
0x04a74af2379f0263a60b5df186e0e66d32c88539,7,1,0,3,0,11,0,0.0,0.0,16.698252314814816,0.6587515742734775,50094711660.28999,4.5519502861501465e+21,2600549892.203571,5.713045461230222e-13,4.48636321114203e+20,61.00670801368835
0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.9064924528960765e+17,0.0,0.0,1.9064924528960765e+17,0.0
0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,2,1,0,0,0,3,0,0.0,0.0,0.0005787037037037037,5184.0,529.0,2238362875294743.2,1003.1117590340704,4.4814528068956763e-13,746120958431915.4,103.07971718529126
0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.4042646726356011e+17,0.0,0.0,1.4042646726356011e+17,0.0
0x04a9e17c30292cef63922a16dd24ce3893775ea0,2,0,0,0,0,2,0,1.0,0.0,5.588206018518519,0.3578966117878054,0.0,2190112.2540111654,0.0,0.0,1095056.1270055827,3.7372026514508434
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1239674.588401654,0.0,0.0,1239674.588401654,0.0
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,2.1197121798320068e+16,0.0,0.0,2.1197121798320068e+16,0.0
0x04ab33227e660e5f2e8263a030a00b71c9323bac,0,0,0,10,0,10,0,1.0,0.0,6.667071759259259,1.4999088597047054,14110980288.543213,0.0,0.0,0.0,4.1816266851001974e+21,54.61387659720367
0x04aba30626401711e202d5f616cc3bd5fd436408,3,0,0,0,0,3,0,1.0,0.0,6.889768518518519,0.4354282719276436,86003773696.0,1000874486957322.2,0.0,0.0,333624828985774.06,9.176480754718341
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,2,1,1,2,0,6,0,1.0,0.0,4.953530092592593,1.2112574038809771,29258791583.2,0.0,0.0,0.0,2.549461700507618e+21,24.9614408345426
0x04ae0e27e25f13714dbd04b248b64dd748761b79,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0173337887748122e+18,0.0,0.0,1.0173337887748122e+18,0.28410760335998475
0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,2.3843827896881677e+17,0.0,0.0,2.3843827896881677e+17,0.0
0x04ae8c108743167c7457073ba8c1571fd5d56325,2,1,1,1,0,5,0,1.0,0.0,2.318773148148148,2.1563127052739817,6066946636.75,1.0176253915367518e+19,2.0146205865635584e+16,0.0019797271209213924,5.667796817605668e+18,14.756853424902147
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1072468.6284791448,0.0,0.0,1072468.6284791448,0.0
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,2,0,0,0,0,2,0,1.0,0.0,0.0002546296296296296,7854.545454545455,0.0,1.9042802967514201e+21,0.0,0.0,9.521401483757101e+20,137.1178901443642
0x04b0a41216bb2d497f14975b2822033f7448e8b1,2,0,0,0,0,2,0,1.0,0.0,10.95241898148148,0.1826080615964045,0.0,1186207.8824045546,0.0,0.0,593103.9412022773,5.632523370015122
0x04b12ef29de958ef09e983938f51a52fa5f7c487,1,1,0,0,0,2,0,0.0,0.0,0.00125,1600.0,0.0,100669859.97683941,4.978886452579907e+19,494575680717.6819,2.489443226294987e+19,301.0607050165929
0x04b16c6a736628ce683a80c5596d31cc5356cc4b,1,0,0,1,0,2,0,1.0,0.0,26.860694444444444,0.07445823875241084,0.0,8.294372829006109e+19,0.0,0.0,8.342650831221515e+20,22.17596842561329
0x04b195e405d68f64d1ec39cd6504dfc8ac048243,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.653141762247637e+17,0.0,0.0,1.653141762247637e+17,0.0
0x04b223027e2abc98aa863153c652fd9ee45ef855,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.8673583707083656e+18,0.0,0.0,1.8673583707083656e+18,0.4072251443778896
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,11,5,2,0,0,18,0,0.4,0.0,120.25679398148148,0.1496796929641401,1250458313584.0137,1.6925031281174799e+22,0.0,0.0,9.643310197219581e+20,200.77535978883037
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,6,4,2,11,0,23,0,0.5,0.0,22.23601851851852,1.034357836176707,19106880470.900826,0.0,0.0,0.0,1.6508884695672724e+21,76.19096528546135
0x04b351407edcbcf7d3eaf684be50036b27421a43,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1107468.631291003,0.0,0.0,1107468.631291003,0.0
0x04b3ed7b273e9d71d85e364d5101652648be0867,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.028358224508947e+18,0.0,0.0,1.028358224508947e+18,0.28410760335998475
0x04b432062e5c082fb32738f31fff2e635e6e7f1f,8,0,0,1,0,9,0,1.0,0.0,8.107893518518518,1.110029378092337,1562509904.6875,2.3983961683048935e+19,0.0,0.0,2.664884631536331e+18,20.734694550762242
0x04b504db381e3058c6f83218501b74d647bbdbd5,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,10726.310684001697,0.0,0.0,10726.310684001697,0.0
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,1,1,1,1,0,4,0,1.0,0.0,0.00125,3200.0,24.0,0.0,0.0,0.0,1.4511590201513704e+21,56.094666201964515
0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,26,25,6,7,0,64,0,0.24,0.0,12.376956018518518,5.170899848415281,10897400558.320988,1.1055990945533254e+22,7.648485873252989e+21,0.6917955985069854,1.724002142448784e+21,220.58143946925054
